year,month,mean_temp_C,mean_tasmax_C,mean_tasmin_C,total_precip_mm
2006.0,7.0,21.875518787714043,23.910860743975547,20.042016661816206,429579.2650409008
2006.0,8.0,24.900641801379322,27.312920126725317,22.72509923354869,202783.5031850372
2006.0,9.0,19.391035315669853,22.504362349738756,16.66757097216714,115384.53855679964
2006.0,10.0,15.851154142539883,19.088873566279347,12.88397841937001,92508.18708411173
2006.0,11.0,7.793024724827262,10.830824968366983,4.770612926716694,79638.6357062697
2006.0,12.0,1.7279999684764107,4.677012926877126,-1.2927460439006495,52194.18297036385
2007.0,1.0,0.08423405681992335,3.2919597087229704,-2.8407082564432926,43043.09509504295
2007.0,2.0,3.074163301417684,6.408119225052019,-0.37124565133234455,53119.25168502344
2007.0,3.0,4.53194322264045,7.370296735428951,1.576500923619335,141894.26958815506
2007.0,4.0,9.411253028454098,12.16730576938761,6.554126918813097,87962.98266808123
2007.0,5.0,14.93973784620573,17.79162564168007,12.030022287593681,151410.2096276175
2007.0,6.0,19.925241401007895,22.625108949753553,17.30858850271892,150186.43200371196
2007.0,7.0,21.82611425555433,24.015762807792612,19.866987443569826,291428.47065596515
2007.0,8.0,24.391521467433677,26.53367389632035,22.445859783325943,404744.6653084645
2007.0,9.0,20.560189620831693,23.08531533306956,18.31335925091713,353619.44899434864
2007.0,10.0,14.30447984271649,17.45561770901304,11.417996866181,100138.02723070135
2007.0,11.0,6.869284199235949,9.97955840391569,3.9485885236700824,52960.501204434724
2007.0,12.0,2.154525419084223,4.9223877569254455,-0.6324839016965029,78695.52403279743
2008.0,1.0,-1.758764466317814,1.3435479570913458,-4.715295983765088,63099.20309960625
2008.0,2.0,-0.8835358949610281,2.5673528558385783,-4.314604607691308,39780.31793274351
2008.0,3.0,5.833081328577123,8.761996723491052,3.117024059212099,88466.08674260331
2008.0,4.0,11.105223066704013,14.305912423876805,7.995399633493548,88113.73573640619
2008.0,5.0,14.594396026389518,17.39461371553722,11.8224307474959,147801.10944197598
2008.0,6.0,18.632266586166224,21.1992020191376,16.23731012842353,219672.7593597169
2008.0,7.0,23.6470962975186,25.669821174286426,21.80827714325011,299166.124727442
2008.0,8.0,23.393795259787964,25.85428374609046,21.169842338449087,263036.04148422903
2008.0,9.0,20.243131860979815,23.201483083669075,17.651556696966964,101678.11084641684
2008.0,10.0,15.26761544924807,18.41745736271764,12.490642012710339,72589.34784904856
2008.0,11.0,7.291332301336524,10.33146247222021,4.418168681287511,63171.01300311292
2008.0,12.0,1.3234017638025648,4.420039860214615,-2.135490870604656,66318.55480592039
2009.0,1.0,-1.4627389111021216,1.6554736097261866,-4.675562504437153,67256.12615705201
2009.0,2.0,1.8558035302544909,5.071885319253738,-1.6450509618573506,76152.7848069647
2009.0,3.0,4.525092377754788,7.496457584381858,1.3990336218254242,86712.89295370821
2009.0,4.0,10.29088823378845,13.455772648376694,7.217891865630747,115744.02338461409
2009.0,5.0,15.697317608069056,18.83876499721066,12.685698905794823,130517.57512667822
2009.0,6.0,18.80175404769733,21.138319417480375,16.680977623774766,218315.4254529845
2009.0,7.0,21.84486912080706,24.00137380542094,19.87925743219921,443543.3210808928
2009.0,8.0,23.166566333338267,25.70380336025613,20.828021475223352,191320.07283467578
2009.0,9.0,19.76119853074448,22.67901858660565,17.16046704655912,78885.52002272771
2009.0,10.0,14.694996645815138,18.035702974734818,11.717277760153195,96490.4796573242
2009.0,11.0,6.146485454791673,8.83669741007543,3.5153726504595966,97060.95354364201
2009.0,12.0,-0.29874837155085743,2.649381952870044,-3.261581929594797,79791.83183395326
2010.0,1.0,-2.623645134080732,0.5300584868220426,-6.047313005401747,57884.29481065011
2010.0,2.0,-0.08633960279723851,2.8072332133111217,-3.162995750677851,95884.41845265527
2010.0,3.0,2.7981925677435697,5.511940457272601,-0.23131138909639049,133728.3715846016
2010.0,4.0,7.600876176433587,10.112400111848103,5.121508675819257,154013.14523614867
2010.0,5.0,14.11341547784258,16.774881718229835,11.537770734702463,176928.29979219488
2010.0,6.0,20.28013103387417,22.982052488807994,17.702712072559507,133921.04068455446
2010.0,7.0,23.47656345324424,25.34699135199679,21.86595030808394,350946.61590787116
2010.0,8.0,24.904697931787837,26.971816968263283,23.070429668167833,324505.678651847
2010.0,9.0,20.58019255261422,23.149835896936963,18.358352530266643,289967.26417545514
2010.0,10.0,13.80003479523117,16.876410468782638,11.164872344539674,104427.14588092099
2010.0,11.0,6.646114715099827,9.747327026691266,3.6291732155200975,50893.652371503405
2010.0,12.0,-0.1913305191908421,2.918676119382326,-3.777584182783073,95400.61339878058
2011.0,1.0,-5.287310232431992,-2.05944446639063,-8.386938222900824,44523.27964799659
2011.0,2.0,0.5361907732017812,3.8114181443051507,-2.7071424248974267,68684.34499868873
2011.0,3.0,3.0673148861532695,5.955163997126476,0.17945220983233412,36195.22416228976
2011.0,4.0,8.797912410991273,11.778193651579102,5.832544562043097,112376.9991282228
2011.0,5.0,14.010258779748256,16.702336249675113,11.395247450449403,164817.8578042991
2011.0,6.0,18.87196227052158,21.194500658834443,16.703075527087094,301835.9590104398
2011.0,7.0,22.71841531092673,24.694741722452477,20.959212811111115,391009.9646289707
2011.0,8.0,23.675826499171876,25.78448526759928,21.8715680433574,284807.8530061918
2011.0,9.0,19.523753080447364,22.418709691088736,16.887693478905533,127379.94956475338
2011.0,10.0,13.854096610657564,17.081191804491368,11.03524184864466,86477.81773416654
2011.0,11.0,8.897935124696573,11.770270341275761,6.236254191950991,155552.91218323752
2011.0,12.0,-0.6499414342940781,2.3407558596405806,-3.724291518887526,55327.95044197975
2012.0,1.0,-3.1066034751020197,0.15950705083298544,-6.182509733475854,53566.94400282393
2012.0,2.0,-2.044135818482914,1.205336983174675,-5.4400641855755225,54093.80266242752
2012.0,3.0,3.4806549956591084,6.238330094072182,0.6210077579411291,110958.73896960609
2012.0,4.0,9.95499631580401,12.911776623855076,7.096289876571973,190524.16677657946
2012.0,5.0,15.397565795073092,18.424557486993194,12.48595520718112,74627.17186753073
2012.0,6.0,19.448244678417097,21.774872339520073,17.374955612318217,226194.6189142509
2012.0,7.0,23.028480238696204,25.00445249089472,21.225644550193294,364124.14215407794
2012.0,8.0,24.301139848441494,26.534042192648542,22.30345113932566,426486.03088395554
2012.0,9.0,19.601509987153406,22.115005145521195,17.405924871907132,251365.4999923072
2012.0,10.0,13.992364790460442,17.256854812240647,11.058986165088527,105538.33867806365
2012.0,11.0,5.879369708747504,8.695674340654591,3.1351355005145365,123419.50062098456
2012.0,12.0,-2.487090551029439,0.6613313322847034,-5.8620437896153135,125754.45123855387
2013.0,1.0,-2.998951876264755,0.10819824750024054,-6.276241504822508,60961.21364708479
2013.0,2.0,-1.7056189570002402,1.525784230359875,-5.40302901637375,74560.76275272405
2013.0,3.0,3.565528342056041,6.7351280599748975,0.31923091144420823,78462.93294239859
2013.0,4.0,7.822916170554379,10.585615996783076,5.109866516879379,110143.28758837475
2013.0,5.0,14.969739664152769,17.877312831638108,12.135110083495135,147853.36316999997
2013.0,6.0,19.966385455482964,22.377913283048713,17.732176666030455,159873.68898366156
2013.0,7.0,23.84158501461809,25.696314155132143,22.227737868904228,442261.6010418012
2013.0,8.0,25.148372036648027,27.452234682095764,23.09953063858262,226876.28155972657
2013.0,9.0,20.11348106176206,22.862451193167885,17.682109563193592,133589.84444379158
2013.0,10.0,14.527298962893326,17.725673764770022,11.766455062691819,108938.57758508298
2013.0,11.0,6.753302453220613,9.563561695199098,4.062622486711405,114547.8030531321
2013.0,12.0,0.3016930356455987,3.2699863005119596,-2.5687515120310422,65874.73688911932
2014.0,1.0,-1.0399487008824622,2.2803571929758277,-4.829472622615185,42986.716112662456
2014.0,2.0,-0.35190588007759516,2.7572869139527256,-3.3864036562998194,58384.9880696037
2014.0,3.0,5.291415489251165,8.346672468917006,2.297785339787822,89069.6170265183
2014.0,4.0,10.98431952884141,14.221349276049295,7.785246987258347,77282.55184613097
2014.0,5.0,15.33304485722607,18.348210841745754,12.45596712786778,122283.96741251147
2014.0,6.0,19.5443878827557,21.916288440774508,17.4268175914537,135404.7179492154
2014.0,7.0,23.401734361497404,25.727057873633385,21.299750850359374,231800.71400921873
2014.0,8.0,22.942045151901084,25.29890253604583,20.85143032180474,298065.5568159568
2014.0,9.0,19.77469787401361,22.875100980734544,16.986946795535573,124683.97305951106
2014.0,10.0,14.491821300524578,17.79155199435928,11.542471351350457,111525.64569297156
2014.0,11.0,8.357718788407794,11.435311663886978,5.571426105646708,89811.40590886054
2014.0,12.0,-1.4504380885636579,1.641942422546208,-4.586167617312185,78725.63445119596
2015.0,1.0,-0.9546934067327015,2.2235657975820686,-4.272510961453406,54336.30281312061
2015.0,2.0,0.4020974735313416,3.490449040085764,-2.8242295427948534,62107.52846398481
2015.0,3.0,4.487221417797741,7.686842212214458,1.316543551602706,63982.31959799123
2015.0,4.0,10.11136518324173,13.190146447761094,7.108216860326536,137515.31816036178
2015.0,5.0,15.445082557143564,18.623859363597035,12.291874117991597,110373.18489847386
2015.0,6.0,19.126114959312304,21.69053478548301,16.790814752202778,180295.98637470507
2015.0,7.0,22.48104882528554,24.71739606718768,20.43621021574461,266332.1743480241
2015.0,8.0,23.7605317564404,26.07382396068158,21.740997049262376,257477.5649684974
2015.0,9.0,19.746522618846768,22.778322402783886,17.036288823047585,128559.26426067669
2015.0,10.0,13.97983919295234,17.31257018068993,11.008943392970878,71869.91707038718
2015.0,11.0,7.909533490652052,10.189177142714925,5.769076441378559,197187.60440148713
2015.0,12.0,2.13609424722614,5.035038628692973,-0.9011575946582298,77843.08652149184
2016.0,1.0,-2.7265263635316614,0.36218770889706775,-5.725357582897232,73971.1862545314
2016.0,2.0,-0.2107466998390919,2.994351966628244,-3.5749736160623797,82356.59952898532
2016.0,3.0,5.255349754852261,8.177304271228422,2.317706406212494,63030.686573943494
2016.0,4.0,10.765290549826545,13.758098143356904,7.838583442024117,177321.90743820646
2016.0,5.0,15.59465130681832,18.68632918118891,12.60706694436766,205201.15812312
2016.0,6.0,19.673516836944998,22.077783644531507,17.459650023197753,199494.323861515
2016.0,7.0,23.328690616705558,25.432520731035368,21.423804765646025,306148.7281647456
2016.0,8.0,24.990696540863894,27.519950226471906,22.71936552912217,195060.57699229213
2016.0,9.0,20.34357226749961,22.870762366640463,18.247368071571316,250305.55793384806
2016.0,10.0,14.30586561074125,17.401018333337106,11.494655992609239,189077.9248368214
2016.0,11.0,6.679369964379305,9.505024442540332,3.836971121513045,97405.9629527195
2016.0,12.0,2.1066415865194017,5.104242917005365,-1.098221979012294,115484.73593639754
2017.0,1.0,-1.1143467334991897,2.1053114666236183,-4.387960317620582,54378.29068786663
2017.0,2.0,0.35414492250509966,3.554723989004515,-3.057729256120524,67619.60554155427
2017.0,3.0,4.930816721426595,7.9482930749064735,1.9584550724883343,47212.0547458785
2017.0,4.0,11.251269190961409,14.298988842344329,8.230278837529568,100799.14103560518
2017.0,5.0,15.870422074910266,18.946626513918375,12.883636697789314,97587.89089532098
2017.0,6.0,19.307011731030457,22.022381274703434,16.735702606146617,89112.19069757963
2017.0,7.0,24.561198160283425,26.732923637167744,22.652369672741543,261100.2392941318
2017.0,8.0,24.09122585530571,26.364603119754634,22.073631137029395,275946.004945394
2017.0,9.0,20.130064937814723,23.192852018889766,17.32477436711264,127446.84539906969
2017.0,10.0,14.247043394790808,17.367972315770544,11.443432410634614,130281.0543909961
2017.0,11.0,5.989215224344832,9.127727013137417,2.730346473164616,54646.71006326142
2017.0,12.0,-0.8790773814176305,2.2491824762778947,-4.264403226634954,64511.872503205326
2018.0,1.0,-3.281272373250033,-0.11351603073092065,-6.589093167894589,66946.26994238183
2018.0,2.0,-1.9080413555595328,1.4537742919339394,-5.372691095864866,73381.26699463914
2018.0,3.0,5.349230819399679,8.559653497681495,2.1270945017189433,124425.42051948314
2018.0,4.0,10.57864240694181,13.636050024991903,7.552393113913354,155056.03724620212
2018.0,5.0,14.919068102140045,17.697325670564226,12.190239181555,194179.18729477865
2018.0,6.0,19.653990700641486,22.134103250547184,17.373073154354756,228750.0395731122
2018.0,7.0,24.477429249687134,26.679496578547344,22.479842186601047,226730.39521546106
2018.0,8.0,25.18527829385556,27.471791971432708,23.113267656020525,309092.00171847607
2018.0,9.0,19.82766499673994,22.58552256818615,17.350952285465553,211931.27014005146
2018.0,10.0,13.347377827446962,16.6003232310739,10.489547102931226,149366.87668244564
2018.0,11.0,8.027303337691478,11.156927786639585,5.297836600357755,87422.60617362149
2018.0,12.0,0.4732445092693638,3.508528150919176,-2.5728850461670163,74522.43796038427
2019.0,1.0,-0.3233356522794111,3.123149904958325,-3.6031453129872375,25986.997904318072
2019.0,2.0,0.9901519445434133,4.235826101326438,-2.297068538554697,51051.9519691045
2019.0,3.0,5.985549594895588,9.162215652834504,3.005138114810677,76635.75563384038
2019.0,4.0,10.029348665076668,13.00083435194199,7.014589366608902,94291.1967887963
2019.0,5.0,16.136279362202686,19.46931124160534,12.74161948701709,94666.63209935834
2019.0,6.0,19.109197399861102,21.62566739607837,16.726419021475635,173685.97080254322
2019.0,7.0,23.16350131227597,25.324108252501787,21.27068543050399,265841.9544885701
2019.0,8.0,24.477616197638895,26.746290309657525,22.47109429537778,269449.6137236593
2019.0,9.0,20.904342086268002,23.824322547699865,18.378810003139108,303580.2695032794
2019.0,10.0,15.18564368570759,18.468975576107766,12.328584769993654,137940.2768990976
2019.0,11.0,7.713713094691116,11.103402623205227,4.52277280367241,85493.11371265234
2019.0,12.0,1.8847218729247857,5.0252754228191066,-1.5091634119435753,77709.2783332455
